product_name,frisch,teigig,file
133,8,8,20230918
134,4,4,20230918
198,4,8,20230918
241,6,24,20230918
256,10,0,20230918
308,6,6,20230918
324,6,0,20230918
363,8,12,20230918
368,8,0,20230918
406,4,4,20230918
415,4,4,20230918
453,6,0,20230918
691,6,0,20230918
2110,1,0,20230918
2324,1,0,20230918
128,2,0,20230918
150,2,0,20230918
230,2,0,20230918
269,2,0,20230918
365,2,0,20230918
538,2,0,20230918
908,4,0,20230918
928,3,0,20230918
929,2,0,20230918
1185,1,0,20230918
357,2,0,20230918
1622,1,0,20230918
1858,1,0,20230918
224,4,0,20230919
265,4,0,20230919
266,4,0,20230919
385,2,0,20230919
548,3,0,20230919
550,6,0,20230919
551,3,0,20230919
555,2,0,20230919
693,3,0,20230919
701,2,0,20230919
703,2,0,20230919
787,3,0,20230919
868,2,0,20230919
870,2,0,20230919
2010,0,2,20230919
2149,1,0,20230919
2272,1,0,20230919
2302,1,0,20230919
449,0,0,20230919
117,1,1,20230919
196,2,1,20230919
227,2,0,20230919
288,4,6,20230919
492,0,2,20230919
821,1,0,20230919
906,4,3,20230919
102,6,0,20230919
370,4,0,20230919
815,2,0,20230919
113,12,0,20230919
118,5,0,20230919
119,20,0,20230919
124,20,0,20230919
129,4,0,20230919
140,8,0,20230919
154,3,0,20230919
156,16,0,20230919
209,6,0,20230919
268,6,0,20230919
285,6,0,20230919
417,10,0,20230919
418,10,0,20230919
419,6,0,20230919
444,6,0,20230919
458,6,0,20230919
2113,1,1,20230919
2119,1,0,20230919
2124,3,0,20230919
2368,1,0,20230919
2417,1,0,20230919
2418,1,0,20230919
110,4,0,20230919
116,6,0,20230919
125,4,10,20230919
126,2,6,20230919
130,2,6,20230919
132,2,10,20230919
133,8,8,20230919
134,4,4,20230919
198,4,6,20230919
241,6,24,20230919
256,0,8,20230919
308,0,6,20230919
324,10,0,20230919
363,8,12,20230919
368,8,0,20230919
406,4,5,20230919
415,2,5,20230919
453,6,0,20230919
691,2,0,20230919
128,1,0,20230919
230,1,0,20230919
269,2,0,20230919
329,2,0,20230919
365,1,0,20230919
425,2,0,20230919
538,4,0,20230919
1185,1,0,20230919
357,1,0,20230919
2629,2,0,20230919
2658,2,0,20230919
2660,4,0,20230919
2661,2,0,20230919
100,1,1,20230919
1862,50,0,20230919
224,4,0,20230920
266,3,0,20230920
385,2,0,20230920
548,3,0,20230920
550,6,0,20230920
551,3,0,20230920
556,2,0,20230920
693,3,0,20230920
701,2,0,20230920
787,3,0,20230920
868,2,0,20230920
2012,2,0,20230920
2149,1,0,20230920
2272,1,0,20230920
2302,1,0,20230920
206,0,0,20230920
449,0,0,20230920
450,0,0,20230920
117,0,1,20230920
196,0,1,20230920
227,3,0,20230920
288,0,6,20230920
492,0,2,20230920
821,1,0,20230920
906,0,4,20230920
182,3,0,20230920
233,3,0,20230920
309,3,0,20230920
381,3,0,20230920
113,12,0,20230920
118,5,0,20230920
119,20,0,20230920
124,24,0,20230920
129,4,0,20230920
140,8,0,20230920
154,3,0,20230920
209,6,0,20230920
268,4,0,20230920
285,6,0,20230920
417,10,0,20230920
418,6,0,20230920
419,6,0,20230920
444,6,0,20230920
458,6,0,20230920
2113,1,0,20230920
2123,2,0,20230920
2417,1,0,20230920
2418,1,0,20230920
2704,2,0,20230920
110,4,0,20230920
116,6,0,20230920
125,4,10,20230920
126,2,6,20230920
127,6,6,20230920
130,2,8,20230920
132,6,12,20230920
133,2,8,20230920
134,4,4,20230920
198,4,6,20230920
241,6,24,20230920
256,4,12,20230920
308,0,8,20230920
324,6,0,20230920
363,8,12,20230920
406,2,5,20230920
415,2,5,20230920
453,6,0,20230920
691,2,0,20230920
128,1,0,20230920
269,1,0,20230920
508,2,0,20230920
538,3,0,20230920
824,2,0,20230920
908,2,0,20230920
928,2,0,20230920
929,2,0,20230920
1843,1,0,20230920
1878,1,0,20230920
224,4,0,20230921
385,2,0,20230921
548,3,0,20230921
550,6,0,20230921
551,3,0,20230921
693,3,0,20230921
787,3,0,20230921
868,2,0,20230921
2012,0,2,20230921
2149,1,0,20230921
2272,1,0,20230921
2302,1,0,20230921
206,1,0,20230921
449,0,0,20230921
450,0,0,20230921
117,0,1,20230921
196,0,1,20230921
227,3,0,20230921
288,2,6,20230921
492,0,2,20230921
821,1,0,20230921
906,2,3,20230921
233,2,0,20230921
815,2,0,20230921
113,12,0,20230921
118,5,0,20230921
119,20,0,20230921
124,34,0,20230921
129,4,0,20230921
140,6,0,20230921
154,3,0,20230921
209,6,0,20230921
268,4,0,20230921
285,6,0,20230921
369,10,0,20230921
417,10,0,20230921
418,10,0,20230921
419,6,0,20230921
444,6,0,20230921
458,6,0,20230921
2113,1,0,20230921
2123,1,0,20230921
2124,3,0,20230921
2417,1,0,20230921
2704,1,0,20230921
110,4,0,20230921
116,6,0,20230921
125,4,8,20230921
126,4,6,20230921
127,4,8,20230921
130,6,6,20230921
132,4,8,20230921
133,6,8,20230921
134,4,4,20230921
198,8,6,20230921
241,4,18,20230921
256,4,15,20230921
308,5,7,20230921
324,10,0,20230921
363,8,9,20230921
368,8,0,20230921
406,2,5,20230921
415,2,5,20230921
453,6,0,20230921
691,2,0,20230921
394,2,0,20230921
128,2,0,20230921
150,3,0,20230921
230,1,0,20230921
269,2,0,20230921
365,2,0,20230921
425,2,0,20230921
508,1,0,20230921
824,1,0,20230921
908,1,0,20230921
928,1,0,20230921
929,1,0,20230921
1859,1,0,20230921
1876,1,0,20230921
224,4,0,20230922
385,2,0,20230922
548,3,0,20230922
550,6,0,20230922
551,3,0,20230922
693,3,0,20230922
787,3,0,20230922
868,2,0,20230922
2010,0,2,20230922
2012,0,2,20230922
2302,1,0,20230922
206,0,0,20230922
449,0,0,20230922
450,0,0,20230922
117,1,0,20230922
227,2,0,20230922
288,2,4,20230922
492,1,1,20230922
821,1,0,20230922
906,3,1,20230922
233,1,0,20230922
309,9,0,20230922
381,2,0,20230922
113,22,0,20230922
118,5,0,20230922
119,20,0,20230922
124,24,0,20230922
129,4,0,20230922
140,11,0,20230922
154,2,0,20230922
209,12,0,20230922
268,5,0,20230922
285,6,0,20230922
417,17,0,20230922
418,10,0,20230922
419,10,0,20230922
444,6,0,20230922
458,6,0,20230922
2123,2,0,20230922
2124,1,0,20230922
2418,3,0,20230922
2704,2,0,20230922
110,2,0,20230922
116,5,0,20230922
125,2,6,20230922
126,6,5,20230922
127,4,4,20230922
130,2,5,20230922
132,10,5,20230922
133,4,5,20230922
134,6,4,20230922
198,7,5,20230922
241,10,12,20230922
256,11,8,20230922
308,6,5,20230922
324,9,0,20230922
363,6,9,20230922
368,6,0,20230922
406,2,4,20230922
415,5,4,20230922
453,6,0,20230922
691,4,0,20230922
2110,1,0,20230922
2324,2,0,20230922
474,3,0,20230922
128,1,0,20230922
230,1,0,20230922
269,1,0,20230922
365,2,0,20230922
508,2,0,20230922
824,2,0,20230922
908,3,0,20230922
928,3,0,20230922
929,3,0,20230922
945,4,0,20230922
1842,2,0,20230922
224,1,0,20230923
550,1,0,20230923
551,1,0,20230923
206,0,0,20230923
449,0,0,20230923
450,0,0,20230923
117,1,0,20230923
196,1,0,20230923
227,2,0,20230923
288,2,0,20230923
492,1,0,20230923
113,7,0,20230923
118,6,0,20230923
119,40,0,20230923
129,3,0,20230923
140,6,0,20230923
154,2,0,20230923
209,5,0,20230923
268,4,0,20230923
285,5,0,20230923
417,4,0,20230923
419,6,0,20230923
444,6,0,20230923
458,4,0,20230923
110,4,0,20230923
116,4,0,20230923
125,2,10,20230923
126,2,8,20230923
127,4,6,20230923
130,2,6,20230923
132,6,10,20230923
133,4,8,20230923
134,6,4,20230923
198,6,8,20230923
241,4,24,20230923
256,0,10,20230923
308,5,6,20230923
324,7,0,20230923
363,4,18,20230923
368,5,0,20230923
406,2,5,20230923
415,2,5,20230923
453,5,0,20230923
691,3,0,20230923
128,2,0,20230923
150,3,0,20230923
230,1,0,20230923
269,2,0,20230923
329,2,0,20230923
538,2,0,20230923
908,2,0,20230923
928,2,0,20230923
557,2,0,20230923
224,4,0,20230925
385,2,0,20230925
391,3,0,20230925
548,3,0,20230925
550,6,0,20230925
551,3,0,20230925
555,3,0,20230925
693,3,0,20230925
701,2,0,20230925
703,2,0,20230925
787,3,0,20230925
868,2,0,20230925
870,2,0,20230925
2010,0,2,20230925
2012,0,2,20230925
2149,1,0,20230925
2272,2,0,20230925
2302,2,0,20230925
206,1,0,20230925
449,1,0,20230925
450,0,0,20230925
117,2,1,20230925
196,2,1,20230925
227,4,0,20230925
288,6,6,20230925
492,2,2,20230925
821,1,0,20230925
906,4,4,20230925
309,8,0,20230925
381,2,0,20230925
113,12,0,20230925
118,6,0,20230925
119,20,0,20230925
124,20,0,20230925
129,4,0,20230925
140,8,0,20230925
154,3,0,20230925
209,6,0,20230925
268,4,0,20230925
285,6,0,20230925
417,10,0,20230925
418,8,0,20230925
419,6,0,20230925
444,6,0,20230925
458,6,0,20230925
2113,1,0,20230925
2119,1,0,20230925
2123,2,0,20230925
2124,2,0,20230925
2368,3,0,20230925
2417,1,0,20230925
2418,1,0,20230925
2704,2,0,20230925
110,4,0,20230925
116,6,0,20230925
125,4,8,20230925
126,4,6,20230925
127,5,6,20230925
130,4,6,20230925
132,4,8,20230925
133,4,8,20230925
134,4,4,20230925
198,4,8,20230925
241,4,20,20230925
256,8,8,20230925
308,6,6,20230925
324,6,0,20230925
363,8,9,20230925
368,8,0,20230925
406,4,4,20230925
415,4,4,20230925
453,6,0,20230925
691,4,0,20230925
2110,1,0,20230925
2324,1,0,20230925
471,6,0,20230925
128,2,0,20230925
150,2,0,20230925
230,2,0,20230925
269,2,0,20230925
365,2,0,20230925
508,2,0,20230925
824,2,0,20230925
908,2,0,20230925
928,3,0,20230925
929,2,0,20230925
1185,1,0,20230925
357,2,0,20230925
1622,1,0,20230925
224,4,0,20230926
265,4,0,20230926
266,4,0,20230926
385,2,0,20230926
548,3,0,20230926
550,6,0,20230926
551,3,0,20230926
693,3,0,20230926
787,3,0,20230926
868,2,0,20230926
2010,0,2,20230926
2012,0,1,20230926
206,0,0,20230926
449,0,0,20230926
450,0,0,20230926
117,1,1,20230926
196,1,1,20230926
227,3,0,20230926
288,4,8,20230926
492,1,2,20230926
821,1,0,20230926
906,3,5,20230926
102,6,0,20230926
106,4,0,20230926
262,2,0,20230926
815,3,0,20230926
113,12,0,20230926
118,5,0,20230926
119,20,0,20230926
124,20,0,20230926
129,4,0,20230926
140,6,0,20230926
154,2,0,20230926
209,6,0,20230926
268,4,0,20230926
285,6,0,20230926
369,20,0,20230926
417,8,0,20230926
418,10,0,20230926
419,6,0,20230926
444,6,0,20230926
458,6,0,20230926
2113,1,0,20230926
2119,1,0,20230926
2123,1,0,20230926
2124,1,0,20230926
2368,1,0,20230926
2418,1,0,20230926
2704,2,0,20230926
110,4,0,20230926
116,5,0,20230926
125,2,8,20230926
126,2,12,20230926
127,2,10,20230926
130,2,6,20230926
132,2,8,20230926
133,2,8,20230926
134,4,4,20230926
198,2,8,20230926
241,4,25,20230926
256,0,8,20230926
308,4,6,20230926
324,8,0,20230926
363,4,21,20230926
368,8,0,20230926
406,2,5,20230926
415,2,5,20230926
453,6,0,20230926
691,4,0,20230926
473,2,0,20230926
230,1,0,20230926
365,2,0,20230926
508,1,0,20230926
824,1,0,20230926
928,1,0,20230926
1406,3,0,20230926
224,4,0,20230927
265,2,0,20230927
266,2,0,20230927
385,2,0,20230927
548,3,0,20230927
550,6,0,20230927
551,3,0,20230927
693,3,0,20230927
703,2,0,20230927
868,2,0,20230927
2012,0,2,20230927
2272,1,0,20230927
2302,1,0,20230927
449,0,0,20230927
450,0,0,20230927
117,1,1,20230927
196,1,1,20230927
227,3,0,20230927
288,2,6,20230927
492,1,2,20230927
821,1,0,20230927
906,0,3,20230927
182,2,0,20230927
309,3,0,20230927
381,4,0,20230927
113,12,0,20230927
118,5,0,20230927
119,20,0,20230927
124,20,0,20230927
129,4,0,20230927
140,6,0,20230927
154,2,0,20230927
209,6,0,20230927
268,4,0,20230927
285,6,0,20230927
417,10,0,20230927
418,6,0,20230927
419,6,0,20230927
444,6,0,20230927
458,6,0,20230927
2113,2,0,20230927
2119,2,0,20230927
2123,2,0,20230927
2124,3,0,20230927
2417,1,0,20230927
2418,1,0,20230927
2704,1,0,20230927
110,4,0,20230927
116,6,0,20230927
125,2,10,20230927
126,2,10,20230927
127,4,6,20230927
130,2,6,20230927
132,4,9,20230927
133,2,8,20230927
134,4,6,20230927
198,4,10,20230927
241,4,38,20230927
256,0,20,20230927
308,5,6,20230927
324,6,0,20230927
363,6,20,20230927
368,8,0,20230927
406,2,5,20230927
415,2,6,20230927
453,6,0,20230927
691,4,0,20230927
2110,4,0,20230927
128,1,0,20230927
230,2,0,20230927
329,3,0,20230927
365,1,0,20230927
425,2,0,20230927
508,1,0,20230927
824,1,0,20230927
908,2,0,20230927
928,2,0,20230927
929,2,0,20230927
224,4,0,20230928
266,3,0,20230928
385,2,0,20230928
548,3,0,20230928
550,6,0,20230928
551,3,0,20230928
693,3,0,20230928
787,3,0,20230928
868,2,0,20230928
870,1,0,20230928
2010,0,2,20230928
2012,0,3,20230928
2272,1,0,20230928
2302,1,0,20230928
206,0,0,20230928
449,0,0,20230928
450,0,0,20230928
117,0,1,20230928
196,0,1,20230928
227,3,0,20230928
288,0,4,20230928
821,1,0,20230928
262,8,0,20230928
815,3,0,20230928
113,12,0,20230928
118,5,0,20230928
119,20,0,20230928
124,34,0,20230928
129,4,0,20230928
140,6,0,20230928
154,2,0,20230928
209,6,0,20230928
268,4,0,20230928
285,6,0,20230928
417,10,0,20230928
418,10,0,20230928
419,6,0,20230928
444,6,0,20230928
458,6,0,20230928
2113,1,0,20230928
2123,1,0,20230928
2124,3,0,20230928
110,4,0,20230928
116,5,0,20230928
125,4,8,20230928
126,4,8,20230928
127,0,6,20230928
130,4,6,20230928
132,8,8,20230928
133,4,8,20230928
134,4,4,20230928
198,4,8,20230928
241,4,24,20230928
256,0,8,20230928
308,0,6,20230928
324,10,0,20230928
363,0,12,20230928
368,8,0,20230928
406,4,5,20230928
415,6,5,20230928
453,6,0,20230928
691,4,0,20230928
128,2,0,20230928
150,2,0,20230928
230,1,0,20230928
269,2,0,20230928
329,4,0,20230928
538,4,0,20230928
908,2,0,20230928
928,1,0,20230928
557,3,0,20230928
945,4,0,20230928
224,4,0,20230929
385,2,0,20230929
548,2,0,20230929
550,6,0,20230929
551,3,0,20230929
693,3,0,20230929
787,3,0,20230929
868,2,0,20230929
206,0,0,20230929
449,0,0,20230929
450,0,0,20230929
117,0,1,20230929
196,0,1,20230929
227,3,0,20230929
288,0,5,20230929
492,2,2,20230929
821,1,0,20230929
906,3,5,20230929
233,2,0,20230929
309,11,0,20230929
370,4,0,20230929
381,2,0,20230929
113,18,0,20230929
118,10,0,20230929
119,10,0,20230929
124,29,0,20230929
129,4,0,20230929
140,9,0,20230929
154,2,0,20230929
156,10,0,20230929
209,14,0,20230929
268,4,0,20230929
285,6,0,20230929
369,10,0,20230929
417,15,0,20230929
418,4,0,20230929
419,12,0,20230929
444,6,0,20230929
458,6,0,20230929
2123,1,0,20230929
2704,3,0,20230929
110,12,0,20230929
116,5,0,20230929
125,4,8,20230929
126,4,8,20230929
127,0,6,20230929
130,4,6,20230929
132,4,8,20230929
133,5,8,20230929
134,4,4,20230929
198,4,10,20230929
241,8,34,20230929
256,5,11,20230929
308,0,6,20230929
324,14,0,20230929
363,6,15,20230929
368,7,0,20230929
406,4,4,20230929
415,6,6,20230929
453,6,0,20230929
382,1,0,20230929
128,1,0,20230929
150,2,0,20230929
230,3,0,20230929
269,1,0,20230929
365,2,0,20230929
425,3,0,20230929
508,2,0,20230929
538,3,0,20230929
824,2,0,20230929
908,2,0,20230929
928,2,0,20230929
929,2,0,20230929
357,2,0,20230929
557,2,0,20230929
854,1,0,20230929
1856,1,0,20230929
1858,1,0,20230929
1904,1,0,20230929
1951,1,0,20230929
1969,1,0,20230929
2089,1,0,20230929
224,1,0,20230930
550,1,0,20230930
551,1,0,20230930
2010,0,1,20230930
117,2,0,20230930
196,3,0,20230930
227,2,0,20230930
288,3,0,20230930
492,3,0,20230930
821,1,0,20230930
906,3,0,20230930
113,21,0,20230930
118,5,0,20230930
119,40,0,20230930
124,37,0,20230930
129,3,0,20230930
140,10,0,20230930
154,2,0,20230930
209,5,0,20230930
268,6,0,20230930
285,6,0,20230930
417,4,0,20230930
418,12,0,20230930
419,6,0,20230930
444,6,0,20230930
458,4,0,20230930
2123,1,0,20230930
110,2,0,20230930
116,4,0,20230930
125,2,10,20230930
126,4,8,20230930
127,7,6,20230930
130,6,6,20230930
132,2,10,20230930
133,7,11,20230930
134,4,7,20230930
198,4,11,20230930
241,4,30,20230930
256,0,12,20230930
308,5,8,20230930
324,7,0,20230930
363,6,18,20230930
368,5,0,20230930
406,2,5,20230930
415,2,5,20230930
453,5,0,20230930
2110,2,0,20230930
2324,2,0,20230930
365,2,0,20230930
908,2,0,20230930
928,2,0,20230930
929,2,0,20230930
557,2,0,20230930
224,8,0,20231002
385,2,0,20231002
391,3,0,20231002
548,3,0,20231002
550,3,0,20231002
551,3,0,20231002
555,3,0,20231002
693,3,0,20231002
701,2,0,20231002
703,2,0,20231002
787,3,0,20231002
868,2,0,20231002
870,2,0,20231002
2010,0,2,20231002
2012,0,2,20231002
2149,1,0,20231002
2272,2,0,20231002
2302,2,0,20231002
206,1,0,20231002
449,1,0,20231002
450,0,0,20231002
117,2,2,20231002
196,2,2,20231002
227,4,0,20231002
288,2,2,20231002
492,2,2,20231002
821,5,0,20231002
906,4,4,20231002
2821,0,6,20231002
309,8,0,20231002
381,2,0,20231002
113,12,0,20231002
118,5,0,20231002
119,20,0,20231002
124,12,0,20231002
129,4,0,20231002
140,8,0,20231002
154,3,0,20231002
209,6,0,20231002
268,4,0,20231002
285,6,0,20231002
417,10,0,20231002
418,8,0,20231002
419,6,0,20231002
444,6,0,20231002
458,6,0,20231002
2113,1,0,20231002
2119,1,0,20231002
2123,2,0,20231002
2124,2,0,20231002
2368,3,0,20231002
2417,1,0,20231002
2418,1,0,20231002
2704,4,0,20231002
110,4,0,20231002
116,6,0,20231002
125,4,8,20231002
126,4,6,20231002
127,5,6,20231002
130,4,6,20231002
132,4,8,20231002
133,4,8,20231002
134,4,4,20231002
198,4,8,20231002
241,4,22,20231002
256,4,6,20231002
308,5,6,20231002
324,8,0,20231002
363,8,12,20231002
368,8,0,20231002
406,4,4,20231002
415,4,4,20231002
453,6,0,20231002
691,4,0,20231002
2110,1,0,20231002
2324,1,0,20231002
128,2,0,20231002
230,2,0,20231002
269,2,0,20231002
365,2,0,20231002
508,2,0,20231002
824,2,0,20231002
908,2,0,20231002
928,5,0,20231002
929,5,0,20231002
1185,1,0,20231002
357,2,0,20231002
1622,1,0,20231002
224,8,0,20231003
265,4,0,20231003
266,4,0,20231003
385,3,0,20231003
548,2,0,20231003
550,4,0,20231003
551,3,0,20231003
693,2,0,20231003
787,3,0,20231003
868,2,0,20231003
870,1,0,20231003
2010,0,2,20231003
2012,0,2,20231003
2149,1,0,20231003
2302,1,0,20231003
206,0,0,20231003
449,0,0,20231003
450,0,0,20231003
117,0,2,20231003
196,1,2,20231003
227,2,0,20231003
288,0,2,20231003
492,0,2,20231003
821,6,6,20231003
906,3,4,20231003
262,2,0,20231003
815,2,0,20231003
113,12,0,20231003
118,6,0,20231003
119,20,0,20231003
124,10,0,20231003
129,4,0,20231003
140,8,0,20231003
154,4,0,20231003
156,10,0,20231003
209,6,0,20231003
268,4,0,20231003
285,6,0,20231003
417,10,0,20231003
418,10,0,20231003
419,6,0,20231003
444,6,0,20231003
458,6,0,20231003
2113,1,0,20231003
2119,1,0,20231003
2123,2,0,20231003
2124,1,0,20231003
2704,2,0,20231003
110,5,0,20231003
116,6,0,20231003
125,9,8,20231003
126,8,6,20231003
127,0,4,20231003
130,6,4,20231003
132,6,6,20231003
133,4,4,20231003
134,4,4,20231003
198,4,4,20231003
241,10,18,20231003
256,10,0,20231003
308,4,4,20231003
324,8,0,20231003
363,8,9,20231003
368,6,0,20231003
406,4,4,20231003
415,4,4,20231003
453,12,0,20231003
691,6,0,20231003
471,4,0,20231003
473,4,0,20231003
150,2,0,20231003
269,2,0,20231003
365,2,0,20231003
508,1,0,20231003
824,2,0,20231003
908,3,0,20231003
928,1,0,20231003
929,1,0,20231003
901,2,0,20231003
902,2,0,20231003
903,3,0,20231003
565,1,l,20231003
566,1,l,20231003
224,6,0,20231004
266,1,0,20231004
385,3,0,20231004
548,2,0,20231004
550,4,0,20231004
551,3,0,20231004
693,3,0,20231004
703,2,0,20231004
787,4,0,20231004
868,2,0,20231004
870,2,0,20231004
2012,0,2,20231004
2149,1,0,20231004
2302,1,0,20231004
206,0,0,20231004
449,0,0,20231004
450,0,0,20231004
117,0,2,20231004
196,0,2,20231004
227,4,0,20231004
288,0,2,20231004
492,2,2,20231004
821,4,6,20231004
906,0,2,20231004
309,2,0,20231004
381,2,0,20231004
113,12,0,20231004
118,6,0,20231004
119,20,0,20231004
124,10,0,20231004
129,4,0,20231004
140,8,0,20231004
154,4,0,20231004
209,6,0,20231004
268,4,0,20231004
285,6,0,20231004
417,10,0,20231004
418,8,0,20231004
419,6,0,20231004
444,6,0,20231004
458,6,0,20231004
2119,1,0,20231004
2124,1,0,20231004
2417,1,0,20231004
2418,1,0,20231004
2704,2,0,20231004
110,5,0,20231004
116,6,0,20231004
125,4,8,20231004
126,4,6,20231004
127,2,4,20231004
130,4,4,20231004
132,4,6,20231004
133,4,4,20231004
134,6,4,20231004
198,4,4,20231004
241,8,24,20231004
256,10,0,20231004
308,4,4,20231004
324,6,0,20231004
363,11,9,20231004
368,8,0,20231004
406,5,4,20231004
415,4,4,20231004
453,8,0,20231004
691,4,0,20231004
2110,2,0,20231004
2324,2,0,20231004
128,2,0,20231004
150,4,0,20231004
269,1,0,20231004
365,1,0,20231004
425,3,0,20231004
538,2,0,20231004
908,3,0,20231004
928,2,0,20231004
929,2,0,20231004
224,6,0,20231005
385,3,0,20231005
548,2,0,20231005
550,4,0,20231005
551,3,0,20231005
693,3,0,20231005
787,4,0,20231005
868,2,0,20231005
870,1,0,20231005
2010,0,2,20231005
2012,0,2,20231005
2149,1,0,20231005
2272,1,0,20231005
2302,1,0,20231005
206,0,0,20231005
449,0,0,20231005
450,0,0,20231005
117,1,1,20231005
196,1,1,20231005
227,2,0,20231005
288,2,0,20231005
492,1,2,20231005
821,3,6,20231005
906,3,0,20231005
102,5,0,20231005
106,4,0,20231005
182,2,0,20231005
233,2,0,20231005
262,4,0,20231005
370,4,0,20231005
815,4,0,20231005
113,12,0,20231005
118,6,0,20231005
119,20,0,20231005
124,12,0,20231005
129,4,0,20231005
140,6,0,20231005
154,4,0,20231005
209,6,0,20231005
268,7,0,20231005
285,6,0,20231005
369,20,0,20231005
417,10,0,20231005
418,12,0,20231005
419,8,0,20231005
444,6,0,20231005
458,6,0,20231005
2113,1,0,20231005
2123,2,0,20231005
2417,1,0,20231005
2704,2,0,20231005
110,3,0,20231005
116,6,0,20231005
125,10,8,20231005
126,6,4,20231005
127,4,4,20231005
130,6,4,20231005
132,4,6,20231005
133,6,4,20231005
134,4,4,20231005
198,6,4,20231005
241,16,18,20231005
256,10,0,20231005
308,4,4,20231005
324,6,0,20231005
363,16,9,20231005
368,6,0,20231005
406,4,4,20231005
415,6,4,20231005
453,8,0,20231005
691,6,0,20231005
264,4,0,20231005
394,1,0,20231005
230,1,0,20231005
269,1,0,20231005
365,1,0,20231005
425,1,0,20231005
508,1,0,20231005
538,2,0,20231005
824,2,0,20231005
908,3,0,20231005
928,3,0,20231005
929,1,0,20231005
357,1,0,20231005
557,8,0,20231005
1864,1,0,20231005
1909,1,0,20231005
1913,1,0,20231005
1917,1,0,20231005
1919,1,0,20231005
1921,2,0,20231005
1985,50,0,20231005
224,6,0,20231006
385,3,0,20231006
548,2,0,20231006
550,4,0,20231006
551,3,0,20231006
693,3,0,20231006
787,4,0,20231006
868,2,0,20231006
870,1,0,20231006
206,1,0,20231006
449,1,0,20231006
450,1,0,20231006
117,1,0,20231006
196,1,1,20231006
227,2,0,20231006
288,2,0,20231006
492,2,2,20231006
821,0,6,20231006
906,4,2,20231006
262,4,0,20231006
309,8,0,20231006
381,2,0,20231006
815,3,0,20231006
113,18,0,20231006
118,6,0,20231006
119,30,0,20231006
124,12,0,20231006
129,4,0,20231006
140,8,0,20231006
154,4,0,20231006
209,14,0,20231006
268,4,0,20231006
285,6,0,20231006
417,14,0,20231006
418,10,0,20231006
419,10,0,20231006
444,6,0,20231006
458,6,0,20231006
2113,1,0,20231006
2704,2,0,20231006
2751,3,0,20231006
110,3,0,20231006
116,6,0,20231006
125,4,8,20231006
126,4,4,20231006
127,4,4,20231006
130,4,4,20231006
132,4,4,20231006
133,4,4,20231006
134,4,4,20231006
198,4,4,20231006
241,8,18,20231006
256,10,0,20231006
308,4,4,20231006
324,8,0,20231006
363,8,9,20231006
368,6,0,20231006
406,4,4,20231006
415,4,4,20231006
453,6,0,20231006
128,2,0,20231006
230,2,0,20231006
908,1,0,20231006
224,1,0,20231007
550,1,0,20231007
449,0,0,20231007
227,2,0,20231007
113,15,0,20231007
118,5,0,20231007
119,35,0,20231007
124,14,0,20231007
129,4,0,20231007
140,6,0,20231007
154,4,0,20231007
209,6,0,20231007
268,4,0,20231007
285,6,0,20231007
417,8,0,20231007
418,6,0,20231007
419,6,0,20231007
444,6,0,20231007
458,6,0,20231007
2704,2,0,20231007
110,3,0,20231007
116,3,0,20231007
125,2,8,20231007
126,2,6,20231007
127,2,4,20231007
130,2,4,20231007
132,2,6,20231007
133,2,4,20231007
134,2,4,20231007
198,2,4,20231007
241,6,18,20231007
256,8,0,20231007
308,2,4,20231007
324,6,0,20231007
363,8,9,20231007
368,3,0,20231007
406,2,4,20231007
415,2,4,20231007
453,4,0,20231007
691,3,0,20231007
908,1,0,20231007
776,1,0,20231007
901,1,0,20231007
902,1,0,20231007
224,6,0,20231009
385,3,0,20231009
391,3,0,20231009
548,2,0,20231009
550,4,0,20231009
551,3,0,20231009
555,2,0,20231009
693,3,0,20231009
701,1,0,20231009
703,2,0,20231009
787,4,0,20231009
868,2,0,20231009
870,3,0,20231009
871,2,0,20231009
2010,0,2,20231009
2012,0,2,20231009
2149,1,0,20231009
2272,1,0,20231009
2302,1,0,20231009
206,0,0,20231009
449,0,0,20231009
450,0,0,20231009
117,2,2,20231009
196,2,2,20231009
227,3,0,20231009
288,2,2,20231009
492,2,2,20231009
821,6,6,20231009
906,4,3,20231009
309,4,0,20231009
381,2,0,20231009
113,12,0,20231009
118,6,0,20231009
119,20,0,20231009
124,8,0,20231009
129,4,0,20231009
140,6,0,20231009
154,4,0,20231009
209,6,0,20231009
268,4,0,20231009
285,6,0,20231009
417,8,0,20231009
418,8,0,20231009
419,6,0,20231009
444,6,0,20231009
458,6,0,20231009
2113,1,0,20231009
2119,1,0,20231009
2123,2,0,20231009
2124,1,0,20231009
2368,3,0,20231009
2417,1,0,20231009
2704,3,0,20231009
110,4,0,20231009
116,6,0,20231009
125,4,8,20231009
126,4,4,20231009
127,3,4,20231009
130,4,4,20231009
132,4,8,20231009
133,4,4,20231009
134,4,4,20231009
198,4,4,20231009
241,8,18,20231009
256,10,0,20231009
308,4,4,20231009
324,8,0,20231009
363,8,9,20231009
368,8,0,20231009
406,3,4,20231009
415,3,4,20231009
453,8,0,20231009
691,6,0,20231009
2110,1,0,20231009
2324,1,0,20231009
128,3,0,20231009
150,3,0,20231009
230,2,0,20231009
269,3,0,20231009
329,3,0,20231009
365,2,0,20231009
425,2,0,20231009
508,7,0,20231009
538,2,0,20231009
